userID,itemID,rating,quantity
599,2524,2.5,8
318,774,3.0,6
28,262,3.0,2
288,211,3.0,4
402,1848,4.0,3
403,847,3.5,96
356,2295,4.0,4
332,471,4.0,5
607,84,4.0,12
140,293,3.0,96
380,371,5.0,8
339,403,3.5,200
600,1048,1.0,1
555,1660,4.0,12
608,3395,3.5,4
66,187,4.0,36
84,2203,3.0,16
528,1634,3.5,4
6,481,5.0,4
408,86,5.0,3
600,311,2.5,4
580,1316,4.0,450
599,389,2.5,2
276,145,5.0,4
221,311,4.5,12
275,2242,3.0,6
600,2859,4.5,300
252,1291,4.5,2
39,1560,4.0,3
305,142,4.0,10
586,1030,4.5,2
599,555,2.5,1
347,614,4.0,1
21,1298,3.5,3
234,2093,5.0,2
249,1013,4.0,12
477,1252,3.0,2
68,1550,2.0,6
33,417,1.0,1
111,111,4.5,25
80,519,4.5,1
307,183,0.5,2
23,1385,3.5,4
523,202,5.0,1
304,1426,4.0,5
274,1811,4.5,2
232,932,4.5,12
305,435,4.0,12
9,139,5.0,1
464,1058,3.0,2
219,1220,4.0,24
305,1895,3.0,6
298,1810,3.0,8
348,464,4.5,1
140,210,4.0,20
387,2534,4.0,24
561,2722,3.5,2
268,1633,3.0,1
232,437,0.5,3
470,1597,4.0,3
19,784,3.0,1
68,138,3.0,16
607,91,5.0,6
179,569,3.0,8
240,1862,3.0,1
563,2548,3.0,4
356,1103,5.0,3
201,274,5.0,7
564,1005,4.0,2
455,2889,3.0,1
274,1899,1.0,1
294,1304,1.0,19
480,2668,1.5,2
21,1311,3.5,1
509,22,3.0,1
462,5,5.0,144
275,2000,4.0,1
105,1482,4.0,2
600,2671,2.0,3
489,940,3.5,25
414,369,2.0,12
414,3111,3.0,1
91,2195,4.0,2
525,330,4.0,1
528,311,3.5,6
466,2759,3.5,1
219,1079,2.0,1
354,674,4.0,2
448,2999,3.0,5
19,148,3.0,5
425,1192,4.0,2
539,935,4.5,12
177,579,4.0,96
82,529,3.5,2
274,838,3.5,8
137,933,3.0,1
573,50,4.0,2
50,644,2.5,48
596,3193,2.5,4
156,314,3.5,9
216,797,4.0,6
122,2270,3.5,48
345,1389,3.5,6
552,831,5.0,2
606,3136,3.5,4
525,55,3.5,1
32,133,3.0,12
93,1508,4.0,2
560,1622,4.0,1
217,658,2.0,1
57,145,4.0,1
428,709,1.0,12
448,820,3.0,4
400,91,5.0,3
592,5,3.0,12
405,554,3.5,2
274,121,3.0,12
351,25,4.0,6
516,382,3.0,1
182,1397,4.5,1
249,983,4.0,6
68,183,3.5,4
434,415,3.5,12
474,841,3.5,24
246,1322,4.5,120
288,586,2.0,10
28,86,2.5,3
11,313,5.0,2
351,186,3.5,24
232,344,3.5,36
105,72,4.0,1
51,138,5.0,1
307,842,1.0,10
318,932,3.5,2
68,1711,2.5,24
305,2554,4.0,4
274,74,2.5,3
122,752,4.0,8
307,182,4.0,2
229,2794,4.0,12
599,294,3.0,6
216,321,4.0,48
6,451,4.0,2
489,2534,4.0,6
298,366,0.5,2
398,607,5.0,2
460,2108,4.5,12
368,109,3.0,3
119,464,5.0,1
160,416,4.0,6
480,239,4.0,5
288,654,1.0,6
63,1034,4.0,3
610,2534,5.0,6
108,56,3.0,50
194,1810,3.5,32
318,46,4.0,24
380,2491,1.0,8
241,2101,3.5,24
443,924,5.0,12
182,699,4.5,48
596,607,4.0,6
558,667,5.0,12
305,287,2.5,12
503,906,3.5,3
220,2492,2.0,1
326,1675,5.0,8
189,2221,4.0,1
453,536,3.0,20
249,417,3.5,4
84,30,5.0,24
368,1538,2.0,3
567,186,2.5,24
549,899,5.0,64
86,239,4.0,12
330,993,3.0,6
195,2679,3.0,96
177,2594,3.0,1
330,213,3.5,1
292,770,2.5,6
268,2270,5.0,2
274,2886,3.0,1
462,2063,5.0,1
448,1903,0.5,3
520,769,3.0,1
239,186,4.5,1
18,4,3.0,12
288,2415,4.0,2
368,1273,3.0,12
414,466,4.0,48
553,2803,4.0,2
199,1251,4.0,12
312,509,3.0,20
19,1123,3.0,6
534,987,3.5,1
298,461,3.5,2
37,6,4.0,2
555,1756,5.0,12
489,552,3.5,5
401,88,4.0,5
111,528,1.5,2
305,338,5.0,12
266,2383,5.0,3
480,2815,3.0,24
104,710,3.0,48
479,475,5.0,2
599,3334,3.0,2
305,91,5.0,1
380,2815,3.0,1
68,209,4.5,3
268,881,3.0,3
474,413,3.0,8
274,2808,3.5,2
318,1365,4.0,1
380,402,3.0,24
181,2059,2.0,3
367,366,5.0,2
266,45,4.0,1
294,75,3.0,6
330,109,4.0,2
140,139,3.0,24
176,569,3.0,1
599,3365,1.5,6
111,1262,4.0,12
555,160,4.0,12
469,931,5.0,2
562,771,4.0,6
249,2813,3.5,12
579,1521,5.0,6
313,2969,4.0,1
28,132,1.0,1
429,632,4.0,2
537,458,5.0,8
44,219,4.0,24
348,531,4.5,5
160,19,4.0,1
380,423,4.0,1
561,968,4.0,12
438,457,4.0,25
380,127,3.0,2
307,932,3.5,3
9,664,4.0,25
586,824,4.5,1
390,480,4.0,4
219,46,3.5,12
149,1888,3.0,1
19,1100,1.0,6
525,993,3.5,1
95,207,4.0,2
428,3052,2.0,10
380,820,5.0,2
256,959,4.0,2
610,1614,4.0,8
599,3342,2.0,4
448,312,1.5,2
154,53,4.0,6
534,15,4.0,88
1,71,3.0,6
249,339,3.5,1
603,409,4.0,1
305,2339,5.0,2
489,2814,0.5,3
509,430,3.5,2
608,1238,2.0,3
9,653,2.0,1
5,386,3.0,6
328,676,4.0,1
353,55,3.0,10
105,2364,5.0,3
219,846,4.5,24
560,615,3.5,4
309,46,4.0,24
503,900,4.0,2
356,2314,5.0,3
117,172,3.0,18
608,8,2.0,6
603,442,4.0,96
453,415,5.0,6
91,2017,2.0,1
56,824,4.0,12
480,1554,3.5,12
387,552,4.0,4
298,1790,3.5,12
519,1926,5.0,24
219,1998,3.0,1
182,2317,3.5,4
313,621,4.0,24
4,312,2.0,2
254,987,4.0,1
469,2777,4.0,48
217,279,3.0,1
307,738,2.0,3
534,86,4.0,5
610,1407,3.5,12
111,766,3.5,12
309,464,4.5,1
580,2803,4.5,4
217,390,3.0,8
194,322,3.5,8
328,2506,4.0,10
351,753,4.0,24
448,1226,4.0,12
332,1010,4.0,4
525,422,4.5,10
406,2285,3.0,3
275,959,3.0,12
509,475,4.0,6
599,3018,0.5,1
239,1354,4.0,1
233,2803,3.5,2
266,170,3.0,6
432,1440,3.5,1
153,49,0.5,1
484,1307,3.5,6
441,938,4.5,25
89,809,4.5,12
331,2,5.0,6
349,2017,3.0,4
590,3315,3.0,1
398,2808,4.0,4
608,471,4.0,12
484,1032,2.5,8
160,566,5.0,6
182,139,3.0,3
469,2554,3.0,1
610,321,5.0,12
390,1904,2.5,12
354,466,4.0,24
474,179,3.5,2
425,3002,4.0,100
380,552,3.0,4
122,2401,4.0,6
274,1377,3.5,6
346,2285,4.0,12
50,159,2.0,36
606,161,4.0,24
606,108,4.5,6
182,130,4.0,12
94,1213,2.0,1
188,829,5.0,1
122,712,4.5,24
594,3302,5.0,2
326,148,4.0,5
342,181,3.0,6
362,73,5.0,1
599,1811,2.0,1
38,162,5.0,24
288,1324,2.0,1
148,1247,4.5,4
42,159,2.0,24
279,73,4.0,6
89,91,2.0,4
489,2224,1.0,6
92,1129,3.0,12
177,810,2.5,6
474,212,3.0,3
304,1538,4.0,6
211,625,3.5,2
608,4,3.5,24
414,998,3.0,6
593,1395,1.5,12
229,430,4.0,2
597,861,5.0,12
318,632,3.5,1
474,2130,4.0,2
138,2434,0.5,1
326,86,5.0,3
414,416,5.0,36
140,409,3.5,12
105,776,3.5,3
428,73,5.0,3
132,2315,4.0,2
438,141,2.0,10
369,1322,3.5,1
70,1023,3.5,6
135,1211,4.0,6
89,868,3.0,16
559,465,5.0,12
182,1019,5.0,18
608,3047,3.0,10
561,1249,4.5,25
216,1116,4.0,1
401,132,3.5,2
204,71,5.0,2
382,841,4.0,24
68,365,3.0,4
328,2034,3.0,1
414,2606,3.0,4
562,377,4.0,12
104,2337,2.0,4
198,2263,1.0,6
275,611,5.0,2
177,894,3.0,1
176,2255,4.0,12
274,245,3.5,1
63,1102,4.0,1
68,1111,3.5,9
452,160,5.0,12
608,186,3.0,3
603,3250,2.0,6
129,145,4.5,30
298,1173,2.5,2
580,3133,4.5,2
448,552,3.0,36
219,479,3.5,4
263,719,5.0,20
109,1561,5.0,12
448,1245,3.5,4
200,499,3.5,24
448,273,3.0,7
555,64,5.0,6
474,611,2.0,2
474,611,3.5,1
288,853,5.0,25
603,2805,4.0,6
279,316,3.0,48
603,328,5.0,12
62,660,3.5,12
483,674,3.0,2
380,170,5.0,12
226,624,3.0,12
217,2065,3.0,1
62,1928,4.5,12
46,1660,4.0,24
68,659,3.0,2
288,312,4.0,10
386,4,2.0,24
414,838,4.0,2
380,24,2.0,2
21,49,1.5,6
91,1362,4.0,1
211,86,4.0,2
209,1507,5.0,10
590,3325,2.5,4
599,3046,3.5,10
480,124,3.0,6
446,323,5.0,3
438,1241,2.0,2
325,41,5.0,1
403,1803,4.0,4
414,657,5.0,2
312,739,5.0,2
597,1693,4.0,1
68,1327,3.0,1
495,69,2.0,6
20,97,5.0,12
424,381,4.5,1
432,163,4.0,1
167,2105,5.0,1
73,2121,2.0,2
563,464,4.0,2
140,868,4.0,16
512,1697,5.0,1
438,971,3.5,1
277,91,4.0,2
132,331,2.0,1
3,47,0.5,1
117,237,4.0,3
495,1032,2.5,4
501,1,2.0,8
380,8,3.0,6
590,3201,3.0,10
5,397,3.0,2
288,181,4.0,6
12,766,5.0,12
448,3057,0.5,6
313,295,3.0,24
357,2024,3.0,12
12,593,4.5,5
480,2813,3.0,12
249,76,2.0,25
517,86,1.5,4
282,431,3.0,12
380,3,4.0,24
83,1737,3.5,6
599,3002,3.0,10
336,708,3.5,6
608,3211,2.0,1
580,2671,4.5,3
101,1472,4.0,2
217,818,2.0,2
288,1102,3.0,1
480,423,3.5,2
480,709,4.0,48
606,582,3.5,2
45,1333,2.0,4
356,468,3.0,26
249,1763,2.0,25
249,1102,4.0,1
448,330,3.0,10
266,280,5.0,3
184,1753,1.0,12
573,985,4.5,4
380,2136,4.0,1
559,987,5.0,6
290,297,5.0,4
125,518,3.0,1
22,1373,2.5,2
140,546,3.5,1
105,13,3.5,1
525,657,3.0,3
166,91,4.0,12
82,615,3.5,12
566,1343,4.0,1
222,1262,2.5,12
560,172,3.0,6
227,526,4.5,90
220,1756,1.0,1
68,2104,4.0,12
50,1659,2.5,30
391,1603,5.0,2
241,660,3.5,4
448,649,3.0,10
96,1585,4.0,2
387,674,1.0,2
608,264,4.5,8
219,403,1.0,25
22,91,1.5,1
144,66,3.0,24
82,858,2.5,24
187,2551,4.0,1
292,417,4.5,48
453,285,4.0,2
19,17,1.0,3
125,399,4.0,4
249,773,2.5,8
567,2832,0.5,4
419,159,3.5,12
573,410,4.5,1
132,227,3.5,4
100,1578,4.0,3
105,655,5.0,2
153,494,1.0,4
608,2983,4.0,12
84,730,3.0,9
330,828,4.0,12
202,398,4.0,4
19,367,2.0,2
152,614,4.5,10
600,380,2.5,12
448,1257,2.0,8
95,1579,4.0,1
27,1438,2.0,3
484,1011,3.0,1
156,30,4.0,3
24,1199,4.5,5
298,281,2.5,8
596,3325,3.5,8
21,1305,3.5,12
51,1702,5.0,4
288,98,3.5,12
563,923,4.5,3
599,155,3.0,2
1,36,5.0,2
313,140,2.0,2
204,740,4.5,48
113,1056,1.0,1
432,2554,2.5,4
438,136,4.0,8
84,2205,4.0,12
372,624,3.0,1
235,1622,3.0,1
220,767,5.0,12
302,366,3.0,1
590,777,3.0,1
51,1006,5.0,1
265,100,3.0,12
4,297,1.0,5
409,932,4.0,3
514,57,4.0,40
600,519,4.0,12
132,712,3.0,3
590,971,4.0,2
414,404,3.5,1
475,2953,4.0,6
583,1077,3.0,24
125,1728,5.0,1
274,409,3.5,60
315,405,3.0,2
540,390,4.0,8
20,1239,3.5,3
64,1943,3.5,3
6,497,4.0,1
484,2168,3.0,6
135,389,4.0,8
259,1699,5.0,24
474,958,4.5,12
178,294,1.5,12
274,515,4.0,3
224,162,5.0,480
287,357,4.5,6
600,3348,3.5,1
305,159,5.0,12
474,676,4.0,6
51,181,5.0,1
387,866,4.0,1
474,765,4.0,12
367,555,4.0,2
405,2535,4.0,7
469,122,3.0,12
605,3301,3.5,4
425,91,4.0,32
68,4,3.5,36
474,3037,3.0,4
555,431,3.0,12
141,147,3.0,4
562,281,4.5,5
387,3009,3.0,6
542,1278,2.5,3
398,186,4.0,2
280,1673,4.0,3
527,1983,3.0,4
509,3006,3.5,10
141,83,3.5,9
249,603,3.5,1
385,1422,3.0,1
232,1907,3.0,12
18,1008,3.5,24
377,990,4.0,12
303,75,5.0,3
230,753,1.5,24
141,939,4.5,25
610,990,2.0,3
28,1305,4.0,1
274,52,3.0,6
391,2881,2.0,1
261,1457,5.0,6
89,981,3.0,48
249,660,4.0,6
504,291,4.0,3
21,519,2.5,10
543,219,5.0,6
599,2531,2.5,1
221,25,4.5,4
232,127,2.5,10
305,136,4.5,1
317,1789,5.0,10
64,25,4.0,4
226,223,5.0,48
68,1614,2.5,3
105,367,4.0,4
414,133,5.0,6
249,273,4.0,2
535,552,2.0,4
234,59,3.0,3
357,451,4.0,30
596,1674,3.0,1
489,1795,4.0,1
228,1509,4.5,12
318,1666,5.0,4
139,908,2.0,7
160,48,1.0,2
305,737,3.0,2
232,992,3.5,25
222,1803,3.0,36
199,47,4.0,12
171,633,5.0,6
411,1775,3.0,1
488,1683,4.5,12
219,150,0.5,1
480,2999,4.0,10
200,130,5.0,2
590,1143,4.0,1
292,2549,4.0,2040
177,888,3.0,2
247,617,4.0,1
448,1607,3.0,1
374,162,3.0,24
249,765,3.0,12
522,1166,4.0,1
41,383,2.5,24
590,1093,2.5,10
414,225,4.0,8
414,26,3.5,2
474,216,3.5,4
557,509,5.0,30
15,497,5.0,3
610,2403,3.0,6
187,1019,3.0,1
249,1426,4.5,8
288,932,3.0,2
89,2239,2.5,2
464,466,3.5,48
177,73,1.0,1
438,381,4.0,3
226,1935,2.5,8
347,1340,3.0,1
586,242,5.0,1
527,1599,4.0,4
507,1080,5.0,2
480,645,2.5,12
1,108,4.0,6
217,1091,3.0,120
246,2260,5.0,41
297,204,3.0,3
561,1107,2.0,25
274,1189,3.0,10
606,3309,2.5,2
385,2025,3.0,1
599,1313,1.5,2
219,515,2.0,24
353,1789,5.0,10
249,5,3.0,12
497,71,4.0,3
438,616,4.0,2
483,826,3.5,6
610,91,5.0,4
210,502,2.5,12
414,2371,5.0,6
365,512,3.0,6
479,26,3.0,1
400,3047,2.5,2
508,2591,1.0,4
202,149,5.0,12
132,254,3.0,2
232,234,3.5,10
164,2082,3.0,12
140,341,4.5,14
360,98,5.0,24
474,2534,4.0,2
284,635,5.0,1
288,367,3.5,10
151,774,4.0,6
73,141,4.0,10
274,415,2.0,6
555,273,3.0,6
414,168,2.0,2
411,1300,2.0,6
474,280,4.5,8
517,458,2.5,2
115,2416,5.0,3
514,3112,2.5,2
226,84,3.5,12
380,71,2.0,3
484,182,1.0,6
325,382,4.0,2
608,3009,1.0,12
332,1900,5.0,12
584,2879,3.0,4
317,1032,4.0,24
232,143,3.5,6
458,145,5.0,10
318,183,4.5,4
73,52,3.0,24
452,473,2.0,24
534,1855,3.5,6
249,586,4.0,4
212,6,3.0,6
480,506,2.0,12
91,234,2.5,1
432,91,4.5,12
23,181,4.5,2
424,2511,4.5,12
368,99,3.0,12
572,2196,5.0,2
603,3050,4.0,2
555,2954,3.0,5
18,383,3.5,12
599,640,2.5,6
166,186,5.0,480
294,57,3.0,20
226,47,2.0,12
606,3391,4.0,1
172,480,4.5,4
504,2813,3.0,5
562,1624,4.0,1
474,3006,3.0,7
555,549,3.0,10
307,1660,3.5,12
448,1257,3.0,2
466,1677,4.0,2
596,3347,4.0,4
132,360,2.5,2
480,182,1.5,4
480,536,3.0,10
419,3050,4.0,10
66,2013,4.0,1
96,1472,3.0,5
448,858,2.0,24
414,1891,2.0,10
89,444,5.0,12
122,878,4.5,8
590,2803,3.0,8
381,1472,2.0,6
495,156,4.5,6
488,146,5.0,10
82,830,2.0,1
429,52,5.0,3
559,1766,3.0,12
111,331,3.5,1
222,214,3.5,6
249,1186,4.0,2
263,1041,4.0,12
256,2383,4.0,1
434,11,3.5,4
606,180,3.5,1
287,1726,5.0,1
550,1593,4.5,3
490,632,3.5,1
453,1159,4.0,48
252,1197,2.5,2
483,985,3.5,1
45,1505,3.5,4
134,1390,2.0,30
96,486,3.0,6
313,1761,5.0,25
469,330,3.0,1
414,1097,4.5,3
573,74,5.0,1
202,395,4.0,5
590,842,3.5,2
249,2808,5.0,48
584,2881,5.0,1
100,98,4.5,12
479,109,1.0,5
484,1688,1.5,1
215,1810,3.5,8
474,3101,4.0,2
570,2535,3.5,6
160,1321,4.0,12
448,3016,3.0,4
453,552,5.0,2
600,1291,2.5,1
488,954,3.0,24
256,824,4.0,6
448,1803,2.0,2
50,1047,1.5,8
599,27,3.0,4
474,2930,3.0,1
184,1304,3.5,100
453,104,4.0,24
239,334,4.5,8
182,1409,4.0,3
18,1002,4.0,2
603,4,3.0,12
575,858,4.0,7
105,597,4.0,48
474,2189,4.5,3
181,74,5.0,3
19,1137,2.0,2
448,1810,4.5,16
453,1260,3.0,36
489,2535,4.5,2
179,1121,3.0,1
223,2050,4.0,6
608,1709,1.5,8
68,417,4.0,8
448,2811,2.0,6
391,3052,2.0,1
474,102,3.5,1
434,1826,5.0,1
594,653,4.5,3
361,1762,2.0,50
597,817,5.0,2
599,1554,1.5,12
47,814,5.0,6
42,420,4.0,12
570,328,4.0,12
22,1332,1.5,5
75,1169,1.5,1
599,1440,3.0,1
274,162,2.0,24
330,1583,4.0,2
19,536,3.0,1
474,739,2.5,50
414,2943,4.0,4
380,297,4.0,5
492,2747,3.0,3
287,162,0.5,1
483,639,3.5,8
369,141,2.5,30
140,1137,5.0,6
527,710,5.0,48
62,183,3.0,6
304,1415,5.0,12
606,30,4.0,2
422,470,2.0,24
483,1688,4.5,12
188,477,5.0,1
221,1188,4.5,30
362,2900,4.0,1
42,334,4.0,24
213,127,4.0,10
249,480,3.5,4
19,1021,3.0,1
414,1788,2.0,3
62,615,3.5,12
448,1807,3.0,2
298,586,2.0,3
28,83,4.0,1
19,1198,2.0,1
227,121,4.0,24
325,349,3.0,6
590,586,3.5,96
474,2240,4.0,1
219,40,2.5,6
256,662,4.0,1
520,1005,4.0,1
492,1007,5.0,2
97,1987,5.0,6
318,916,5.0,4
30,1520,5.0,4
480,1011,0.5,1
317,1047,5.0,2
567,3002,2.5,4
474,2301,2.5,2
89,2221,2.5,6
474,338,3.0,2
148,739,3.0,1
174,136,5.0,4
534,2095,4.5,1
474,186,2.0,120
509,82,4.0,12
219,59,3.0,4
290,2102,5.0,24
353,353,3.0,12
325,2734,5.0,2
232,1024,4.0,2
201,30,4.0,2
334,1257,3.5,3
318,2196,4.0,4
11,48,4.0,1
298,1366,3.0,2
416,1763,1.0,25
340,932,4.0,3
387,143,3.0,10
474,1719,4.5,12
274,992,3.5,2
525,2308,4.5,2
230,1187,3.0,3
18,15,4.5,48
177,1047,4.0,8
517,1385,1.0,5
45,615,3.0,4
30,732,5.0,24
135,264,3.0,8
599,384,3.5,12
599,1704,3.0,10
599,2103,3.0,2
286,586,5.0,3
125,2454,4.0,1
445,739,3.5,1
177,160,2.5,6
62,586,5.0,12
177,328,2.5,12
594,161,3.5,24
307,409,3.5,2
389,1159,5.0,48
64,1589,4.5,2
380,959,3.0,1
129,283,5.0,1
186,1277,4.0,6
448,247,2.0,5
221,419,4.5,1
286,52,4.0,3
326,911,4.5,24
21,1324,4.0,4
445,632,4.5,1
603,429,3.0,1
475,239,3.0,5
249,1566,4.0,4
232,147,3.0,10
298,191,3.5,2
560,3251,3.5,12
336,1947,4.0,1
368,1766,4.0,12
380,2510,4.0,1
414,615,4.0,4
361,887,2.0,20
100,506,3.5,12
594,143,4.5,10
119,55,4.5,50
51,1601,5.0,1
597,1793,4.0,24
332,45,2.5,10
343,430,4.5,2
474,681,3.0,4
80,58,4.0,1
16,843,3.5,2
64,138,4.0,1
200,4,4.0,8
599,2637,2.5,1
474,415,4.0,5
135,1094,3.0,3
419,594,4.5,10
22,1044,3.5,1
307,931,1.5,2
561,2088,3.0,4
497,1041,2.0,24
447,1178,3.0,3
179,1106,5.0,1
443,1025,3.0,4
111,649,3.5,10
199,72,4.0,6
39,1507,5.0,4
483,455,4.0,8
68,145,2.5,1
68,1609,4.0,1
606,918,3.5,6
460,91,5.0,4
153,1386,0.5,48
21,130,3.5,1
580,710,4.5,2016
256,30,4.5,8
484,898,4.0,1
527,637,4.0,24
104,569,3.0,12
62,1492,4.5,4
592,739,3.0,8
28,43,2.0,3
212,2714,3.0,1
534,3047,2.0,10
351,564,4.5,1
469,382,4.0,1
217,273,3.0,6
89,991,3.5,12
68,381,4.0,4
606,1777,4.5,6
599,531,1.0,2
477,1061,5.0,6
525,3007,4.5,1
599,79,1.0,16
599,2538,2.5,1
414,1895,4.0,6
414,1117,4.0,24
167,1038,5.0,1
408,847,5.0,8
359,2,5.0,24
136,373,3.0,12
534,182,4.0,2
226,1637,4.5,2
51,871,3.0,16
350,1377,3.0,3
44,447,3.0,2
274,936,5.0,12
266,403,1.0,25
274,1997,3.0,14
448,938,2.0,25
446,2582,3.0,6
172,43,3.5,3
409,182,4.0,2
45,529,4.0,12
177,415,4.0,6
424,1134,4.0,4
63,493,4.0,1
217,637,5.0,2
132,2286,3.5,2
368,399,3.0,4
603,859,4.0,24
503,148,4.0,1
414,741,3.5,4
232,411,3.5,24
599,2815,3.0,24
497,91,4.5,18
483,449,2.0,12
489,562,1.0,1
157,30,4.0,6
517,1080,2.0,1
542,2996,3.0,12
29,1,4.0,24
290,2400,4.0,4
385,146,4.0,30
323,1412,3.5,24
42,1559,5.0,6
222,1023,4.0,3
122,716,4.5,1
504,1756,4.0,12
156,1101,3.5,6
235,136,4.0,8
606,3342,3.0,4
178,1525,5.0,5
560,983,4.0,8
474,1317,4.0,6
233,314,3.0,9
133,52,3.0,1
599,173,2.5,1
474,227,2.0,6
448,406,2.0,10
525,2759,4.5,2
518,739,4.0,8
330,247,3.5,12
439,407,3.5,1
534,1510,4.0,1
591,1307,2.0,3
274,88,2.5,4
313,1525,2.0,2
356,1341,4.0,1
102,1727,5.0,2
140,89,3.0,2
594,411,5.0,24
480,209,3.0,1
226,741,4.0,24
526,380,4.0,4
18,138,3.5,4
410,1270,4.0,6
606,131,3.5,6
235,2554,4.0,10
28,328,3.0,216
288,281,3.5,3
474,641,2.0,12
332,1454,2.0,8
474,990,2.0,6
339,1071,4.0,12
318,741,3.0,48
144,1213,5.0,6
414,275,3.0,6
450,1559,3.0,2
337,1878,4.0,5
230,1047,4.0,3
288,2353,2.0,1
91,2112,3.0,1
536,181,3.0,6
169,1206,4.5,1
74,395,5.0,3
33,45,3.0,4
313,100,3.0,12
91,186,3.5,24
487,1296,2.5,48
19,52,1.0,3
593,1180,2.5,12
141,1030,3.5,2
306,50,5.0,1
563,2423,2.5,6
51,273,4.0,2
221,328,5.0,12
226,2782,4.0,1
156,803,5.0,12
73,496,5.0,12
480,1343,2.0,4
599,1618,3.5,1
603,537,5.0,10
599,1093,3.0,2
596,1622,4.0,48
95,1633,5.0,4
290,552,4.0,6
204,89,4.5,2
198,547,4.0,10
305,13,3.0,1
105,766,4.0,12
358,915,1.0,24
600,1679,3.5,2
419,391,2.5,16
428,146,2.0,10
524,2301,3.0,6
169,2516,5.0,1
54,1808,2.0,24
599,2017,3.0,12
452,3111,5.0,1
125,747,5.0,1
63,1621,3.5,3
186,2523,4.0,2
171,1426,4.0,32
358,2806,5.0,2
610,380,4.5,12
105,106,4.0,8
93,13,4.0,36
415,317,4.0,1
89,1831,5.0,12
437,999,3.0,12
226,1224,4.0,2
177,1630,2.0,48
73,2128,3.0,1
199,1888,4.0,12
483,1583,4.5,1
380,1811,4.0,6
171,996,5.0,4
555,1090,4.0,1
560,66,3.5,2
462,1675,3.0,96
18,714,4.0,24
221,46,4.5,24
159,135,4.0,5
149,739,2.0,2
489,725,3.0,2
448,3002,2.5,10
68,388,2.5,8
282,378,4.5,6
26,312,3.0,2
603,2830,4.0,12
480,402,4.0,120
239,749,4.5,24
4,271,3.0,1
14,798,5.0,4
448,162,3.5,24
608,1559,3.0,1
91,628,2.5,1
217,761,3.0,2
555,4,3.0,8
608,775,4.5,12
177,552,4.0,4
391,73,4.0,6
414,412,4.0,6
91,1979,3.0,12
479,963,5.0,2
483,225,4.0,6
608,73,1.0,6
6,548,3.0,4
606,391,3.5,16
560,1830,4.0,1
198,157,4.0,4
62,747,3.5,2
586,933,4.5,1
414,536,4.5,2
215,854,3.5,12
47,313,3.5,4
125,1058,3.5,1
184,2225,4.0,24
178,323,5.0,4
412,1526,2.0,12
426,410,2.0,1
232,88,3.0,24
32,1426,5.0,5
355,273,3.0,3
247,661,4.0,1
34,548,3.0,2
555,3263,3.0,2
206,858,3.0,240
239,874,5.0,1
275,1497,4.0,1
489,2188,0.5,12
369,907,2.5,2
590,899,4.5,32
606,1322,4.0,6
563,1138,3.5,3
80,664,5.0,25
307,14,2.5,3
387,954,3.5,24
552,245,4.0,8
14,788,3.0,12
219,555,4.5,1
19,575,5.0,3
226,65,4.0,6
462,614,4.5,4
489,3016,3.0,1
275,227,3.0,3
460,1280,3.0,2
357,295,2.0,12
489,3007,3.5,4
102,63,3.0,1
80,496,4.5,2
419,859,3.5,2
117,1317,5.0,2
256,1704,5.0,10
282,334,5.0,24
42,635,3.0,5
603,74,4.0,3
599,2442,1.0,12
561,2584,2.5,12
362,273,4.5,1
608,868,3.5,144
599,2957,2.5,50
606,1687,4.0,12
21,108,3.0,1
68,74,4.0,6
483,1075,3.5,5
305,421,3.5,1
597,2196,4.0,10
569,410,4.0,3
264,182,1.5,6
63,1659,4.0,30
511,161,4.0,1
18,135,4.0,24
594,3244,5.0,6
517,241,1.0,2
104,25,4.5,1
610,240,5.0,24
608,3163,2.0,6
479,1523,5.0,2
113,93,4.0,2
346,25,4.0,6
609,753,3.0,24
590,2501,3.5,4
307,932,3.5,2
306,636,4.5,5
599,3046,1.5,1
337,325,3.0,1
160,106,4.0,1
562,2554,4.5,10
600,868,2.5,8
489,412,1.5,2
590,399,4.0,4
292,88,2.5,24
580,3312,4.0,6
40,467,3.0,2
326,15,2.0,16
176,502,5.0,12
182,242,4.0,12
414,1895,4.0,6
307,552,4.0,4
541,658,3.0,8
469,209,5.0,1
98,831,4.0,1
606,891,4.0,2
600,3045,4.0,4
98,1223,4.0,1
380,1418,4.0,12
182,547,2.5,10
66,1080,4.0,4
606,91,4.5,64
365,1887,2.5,12
19,405,2.0,1
51,243,3.5,8
232,340,3.5,192
215,2248,4.5,2
116,416,3.5,12
28,309,3.0,19
260,419,3.5,6
477,216,4.0,2
232,450,3.5,6
597,127,3.0,10
186,1584,4.0,2
551,498,4.0,1
542,1790,4.0,10
325,321,4.0,1
62,183,4.5,4
600,637,2.5,6
357,857,4.0,6
305,2511,5.0,5
104,412,2.5,1
606,2814,4.0,4
414,917,4.0,16
428,223,4.0,12
599,739,1.5,2
149,717,2.0,1
555,2554,5.0,10
414,1005,4.0,3
219,932,1.5,3
105,474,3.0,1
21,727,3.0,1
249,526,4.0,12
463,390,3.5,96
312,150,4.0,2
356,48,3.5,1
564,79,3.5,8
464,148,4.5,12
292,142,3.0,3
414,2286,1.0,4
38,24,3.0,12
606,3391,4.0,1
32,668,3.0,6
580,1313,3.5,2
65,969,3.0,3
105,23,4.5,12
513,2806,4.5,3
125,1200,3.5,2
